Date,Zvamkenh,Svamkenh,Zgiathuan,Zrachbang,Zcong3st,Zlonghai,Zbaodinh,Sbaodinh,Zgocat,Sgocat,Ztanthuanbinh,Stanthuanbinh
2024-01-02 01:00:00,0.09941699161053785,11.496821855054527,16.11045827155566,9.137320279265417,6.014273280972212,7.535258225246494,0.334012615828548,0.14924322580158977,0.34,0.38963731663987333,0.25,4.950639929692926
2024-01-02 02:00:00,0.23065267242910137,11.554799460938373,16.128028750890554,9.10011174845105,5.855650021693521,7.552066365608766,0.37,0.15098525366733684,0.38319375557466284,0.3884854921610147,0.33614456675847326,4.988018294815731
2024-01-02 03:00:00,0.35036480283418703,13.389391502201908,16.794429732710324,9.801206972116567,6.322667524946134,8.23637887220373,0.63,0.15169319400934467,0.64,0.4131815113857681,0.5994566636914247,4.95220019378425
2024-01-02 04:00:00,0.97,10.6,15.704073836338079,8.652429857739678,5.545278512457962,7.530287904043462,0.359993648844796,0.15655589635411604,0.4081284597150534,0.38307944344298617,0.6144652443646523,5.663808205344964
2024-01-02 05:00:00,0.07944922884535588,8.494775610549581,17.55,3.55,1.2829731848884123,1.6,0.165141954623414,0.14503356481948781,0.20713338677718682,0.010681843076677189,0.01656967511041918,2.8538140147314266
2024-01-02 06:00:00,0.6462591159387618,12.899999999999999,14.748331663065603,8.235429308966928,0.83,8.713579864968338,0.88,0.024938970676697814,0.89,0.04980847472903116,0.95,-0.5687722662304964
2024-01-02 07:00:00,0.7864539266223587,11.613517871129899,18.0,4.2,2.008728862429166,0.8,0.67,0.11881584894918518,0.7,-0.007321320587145963,0.67,3.1005345565572497
2024-01-02 08:00:00,0.11707429830593874,9.662242602072112,14.902676496022313,7.100146661088452,0.98,7.497883255986679,0.2565656520223555,0.061289579768182945,0.28759698955331303,0.23040759144746825,0.19993510661474678,1.033164529298702
2024-01-02 09:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-02 10:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-02 11:00:00,-1.25,6.5,12.752997578626463,7.694548530713234,4.288943172336971,4.249364389291273,-0.22668629298926438,0.07413027693858648,-0.27509973151329414,-0.10313830554529646,-0.7336544452043102,3.762206854275078
2024-01-02 12:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-02 13:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-02 14:00:00,-0.09206107164764665,3.3356030887232695,15.046621728143652,7.535900191748794,5.375145979515423,5.463324672434894,-1.18,0.1756400590855801,-1.21,0.48921420305490526,-1.15,5.462358287167433
2024-01-02 15:00:00,-0.9461154896697148,11.075102592581535,16.66683973211747,9.511679461233793,6.261513458084721,7.557642871582857,0.15351264618421231,0.1162645620388223,0.15225274002574027,0.46345161216795316,-0.35,4.879752832218564
2024-01-02 16:00:00,0.21597078522982605,11.416349507651885,16.10521357187127,9.079589189815795,5.874234754063103,7.51650181241142,0.34,0.15149445206951462,0.35121308636421245,0.3899546116381293,0.3036466461108238,4.991152887882549
2024-01-02 17:00:00,0.23681670518444342,10.859900043181591,15.613379150949893,8.526301557855534,5.172942170197992,7.13791721904272,0.36561382365199224,0.14547539239732898,0.4,0.34782422219827447,0.3515591628936199,4.997987918393079
2024-01-02 18:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-02 19:00:00,1.12,10.5,18.5,7.1,4.695032066961495,4.0,0.35248801119786155,0.13974854474598197,0.41794734950031165,0.37714971239508166,0.4952552035508495,6.981405337573818
2024-01-02 20:00:00,0.7056455203789356,14.691305209543431,16.075659492912752,9.389197486256784,5.9185195868252265,8.205504233665621,1.0191137650120434,0.15378874203047055,1.05,0.29936083238564704,1.11,4.7873969185026795
2024-01-02 21:00:00,0.4275015629322678,13.3,19.1,7.8,1.03,4.4,1.03,0.01277276195832544,1.115272791496522,0.1204903922745636,0.8349478614622721,2.4017408424931546
2024-01-02 22:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-02 23:00:00,0.3026537712238748,12.118516883929393,15.702111519760454,7.9490569988110025,1.16,8.508924406282333,0.66,0.05484705188212036,0.7,0.2527075601938694,0.6175349488058359,0.7391974738977183
2024-01-03 00:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-03 01:00:00,0.13,7.1,12.932502665921941,7.624336840810981,4.174228376421148,5.11260567281461,0.07173073124658433,0.08999323531823189,0.09002206872308724,-0.04852669318469993,0.0642798894671357,4.705342750362071
2024-01-03 02:00:00,0.18322793184802766,12.707928413338822,17.290768789890844,10.430177207746189,7.644300981156043,8.428526780456309,0.25,0.1684634796440867,0.2,0.4940935926778506,0.17,4.978771917369528
2024-01-03 03:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-03 04:00:00,0.31385003322498983,12.339349196228463,16.257314765332975,9.216406247384096,5.750336538265543,7.753598833727452,0.54,0.14809979605499501,0.5644175477672144,0.38016048179070727,0.5202994504284908,4.970255600770145
2024-01-03 05:00:00,0.72,10.1,18.4,3.1,1.1103225645320407,1.1,0.43865759861139475,0.1210811914245038,0.52,0.1374275929778136,0.43667142109853985,4.015886404716724
2024-01-03 06:00:00,0.12606651491691467,7.25112731594993,17.6,3.5,0.76,1.8,0.1841815893292825,0.1692192719193777,0.2582508337921199,-0.1553767933521787,0.1072165514452168,3.0628238797215204
2024-01-03 07:00:00,0.628298321643801,13.1,15.893227029549802,8.434800084350638,0.81,9.611701548364195,0.68,0.04702622827736047,0.68,0.27773177121157067,0.75,-0.8193089309864376
2024-01-03 08:00:00,0.2025416101935522,12.493160172691093,18.0,4.1,2.345040399370191,1.0,0.55,0.07627466500333624,0.54,0.12163387864332076,0.29068104007706164,2.5310220094589795
2024-01-03 09:00:00,0.11678857474333659,9.654478875151366,14.89582614726191,7.08850879980365,0.95,7.498466755250732,0.25669524901766105,0.060734984646447554,0.28788981963988314,0.22940322670061108,0.19999500842702433,1.0092779968999537
2024-01-03 10:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-03 11:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-03 12:00:00,-0.92,6.6,12.758997504254868,7.662906759816082,4.241526955372542,4.429547117164574,-0.1568044488143451,0.07713431502514373,-0.18911751593455015,-0.09560417039954083,-0.543738460197545,3.9824081065659342
2024-01-03 13:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-03 14:00:00,-0.5255211196382379,4.61444998477233,15.502315993880874,8.003953455421168,5.628733506747636,5.8418975992567965,-1.0,0.15667122355289043,-1.03,0.5073318440480009,-1.18,5.3434162127870195
2024-01-03 15:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-03 16:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-03 17:00:00,0.2116651997212391,7.715474099452388,13.56663628625757,6.260363452413111,2.6198822080364152,5.430513432786839,0.25,0.12604369848679475,0.36,0.1970269938854089,0.30274267792614773,5.046424932171277
2024-01-03 18:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-03 19:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-03 20:00:00,1.07,10.3,18.1,5.8,3.5363445871743764,4.2,0.3282939069298666,0.14970028025098137,0.39843369457585676,0.3528499173261642,0.4915919516978695,6.04268465488903
2024-01-03 21:00:00,0.9277805718421495,13.329803084122402,14.796322361288784,7.29767388877066,0.45,8.438574617018034,1.06,0.0606750405078289,1.12,0.10961178170351304,1.25,0.3320927611794673
2024-01-03 22:00:00,0.07682364700373956,13.2,18.6,7.0,5.633509061026089,4.4,0.24950211880555642,0.11381898957087344,0.2608025453611663,0.7180145457788981,0.019181033668034475,5.972167883554562
2024-01-03 23:00:00,0.11307416842951135,9.553550425181607,14.806771613376597,6.93721660310136,0.56,7.506052245684046,0.25838000995663446,0.05352524806388814,0.29169661076529707,0.21634648499147768,0.20077373198662762,0.6987530757159846
2024-01-04 00:00:00,0.3793939329819893,12.336751241069623,15.925229340668423,8.825878243362467,5.1087173077369386,7.556958045761959,0.66,0.14144063783696803,0.71,0.3404558801830463,0.6668392565995871,4.965608837002094
2024-01-04 01:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-04 02:00:00,-0.02,7.0,12.883451080236025,7.620086931063938,4.170709841624387,4.9977794700562015,0.03811109931576526,0.08763757827358426,0.049271301115168004,-0.0588828687762748,-0.023167622928885967,4.5985629833686374
2024-01-04 03:00:00,0.10112892323323708,12.121047081198991,17.199428232712076,10.288329737358108,7.536414927227028,8.255508449596618,0.15,0.16700824885573973,0.1,0.49950184700494693,0.05,5.00437966511987
2024-01-04 04:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-04 05:00:00,0.23345549394210208,9.930687531357142,17.3,2.5,-0.025988583942329058,1.9,0.49,0.13359737515566072,0.5583848344453876,-0.02325116642636138,0.38511056683213885,1.9928414575487352
2024-01-04 06:00:00,0.06806886466297923,9.5,15.176211424007466,6.594119002157139,0.25,7.68014646121388,0.18320788726880408,0.06711461076244696,0.2268639854407503,0.3307413138112846,0.11826591026735778,0.7291932330900437
2024-01-04 07:00:00,0.66,9.8,17.8,2.9,0.3380728656867973,1.2,0.45748152440805634,0.1510882716498262,0.5,-0.2130253881865115,0.63,-2.045069360508478
2024-01-04 08:00:00,0.1659549639208282,13.823834848412394,17.28046032393759,9.63496779873498,0.51,11.122728778690373,0.56,0.00995025381529413,0.52,0.3814567032965116,0.40999368882232123,-2.4843835571778072
2024-01-04 09:00:00,0.1701814404199231,12.5,18.2,3.8,2.7099176080220815,0.7,0.48,0.07253204761717658,0.5344460103353869,0.43452267167795167,0.22133128959953097,4.970704144864101
2024-01-04 10:00:00,0.11364561555470898,9.569077879023112,14.820472310897426,6.960492325670957,0.62,7.504885247155883,0.2581208159660232,0.05463443830735948,0.2911109505921562,0.21835521448518935,0.20065392836207274,0.7465261405134527
2024-01-04 11:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-04 12:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-04 13:00:00,-0.71,6.2,12.369058691252391,7.4843945579291145,3.9982464332600216,4.264346669147898,-0.12810302143917,0.07062940153514652,-0.1485790704975156,-0.14972805477202644,-0.4324203830332814,4.065685722430629
2024-01-04 14:00:00,-0.3594728283231752,8.004896749759931,16.571590750788243,9.327803003879168,6.8627911317198595,7.082076012561217,-0.557814174746176,0.16204623938495888,-0.61,0.5382325253448678,-0.75,5.199574413572861
2024-01-04 15:00:00,-0.22937979314818557,7.216700924628487,15.413153141620523,8.457071577880058,6.437971635942063,6.437710365423513,-0.57,0.1669401369355772,-0.6188672130194446,0.4345179024439062,-0.6821236135345627,5.086235544244204
2024-01-04 16:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-04 17:00:00,0.23892440099729173,11.78465299675025,16.238055684526767,9.219657065575099,5.970363468390424,7.652301488478642,0.39,0.1516836440709145,0.4,0.39506787297158785,0.3540920212110652,4.984219427371613
2024-01-04 18:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-04 19:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-04 20:00:00,1.24,10.5,15.409691935575452,6.4,4.852843930224012,4.0,0.38431066254031776,0.09208143638757926,0.4587295490120652,0.4198081855729193,0.6244266295384369,7.395973933209234
2024-01-04 21:00:00,0.8472258848670884,14.080942113565998,17.6,9.620014109020012,5.437005543601941,7.940082852649525,1.08,0.18098696372566758,1.15,0.2261235665547362,1.22,5.198853157550161
2024-01-04 22:00:00,-0.07328201453313499,13.3,18.36395981639459,7.3,0.32,4.3,0.297175019801474,-0.10802665811162282,0.3312446411303528,0.8611261546392094,-0.143738810734231,1.752531308648173
2024-01-04 23:00:00,0.15088970823388959,11.20679614944361,18.0,9.78283774888741,6.4383180412369185,7.717409054138031,0.22512621394993806,0.17716066453059465,0.23057901193027988,0.40326398350814585,0.15552922507980105,5.325110649752872
2024-01-05 00:00:00,0.3403336699853754,10.501151729119998,14.456091593978503,6.4586781850125945,0.38,6.934377265360482,0.66,0.06007550469695089,0.75,0.14086768988976528,0.6730693159122094,1.6804485072971715
2024-01-05 01:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-05 02:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-05 03:00:00,-0.2,6.5,12.501862894957654,7.485180393622187,3.991823787063332,4.630610785794772,-0.015156721565346226,0.07791249968306002,-0.011249618350149926,-0.1196002081459101,-0.13592168830830303,4.423832185176778
2024-01-05 04:00:00,-0.0816546388517132,9.814985234737499,16.25493116892304,9.154469694225071,6.335834560477572,7.276028603870117,-0.08,0.15579474476695832,-0.1,0.4529245267923886,-0.2,5.07116866768154
2024-01-05 05:00:00,0.07378398616394533,8.28268052737039,17.5,2.7,0.5354081163990045,1.3,0.15772053859576182,0.14742896205736233,0.20462464161640406,-0.024760559791002668,0.016311091246813847,2.3596363885971527
2024-01-05 06:00:00,0.07015627399804814,8.9,14.666804130211087,6.387025358759702,0.24,7.183402082490005,0.16251156363228556,0.06214568892526806,0.20872396434397714,0.25405518408495,0.1088581536183435,0.9124126623869415
2024-01-05 07:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-05 08:00:00,0.5,9.7,14.267303708107416,8.352998526966239,4.729170042455237,6.604319382412214,0.42,0.11301048166135208,0.4665853485953303,0.10475683835988858,0.5457082149636971,4.003477721461621
2024-01-05 09:00:00,0.06623528405456547,8.362832556328895,18.1,3.1,0.8513808749239686,1.1,0.15672611503615122,0.14817908331113205,0.2020629081257849,-0.018940465794628936,-0.00888201528564303,2.625028794062615
2024-01-05 10:00:00,0.6725651373844852,12.4,16.013457210911557,8.53037253554082,0.27,9.982580135670375,0.47,0.035471297082527276,0.4466666666666666,0.3044538277970802,0.57,-1.781221901374579
2024-01-05 11:00:00,0.18543920749998621,9.5928835076986,18.6,3.6,1.0277937998526383,0.6,0.43,0.12514899572173022,0.49109531623958647,-0.036350841684000046,0.2390571910669992,3.050520066258798
2024-01-05 12:00:00,0.11059789755362326,9.486264791868443,14.747401924119721,6.836355138633158,0.3,7.511109239306222,0.25950318391594995,0.04871875700884931,0.2942344715155727,0.2076419905187209,0.2012928810263639,0.49173646159334794
2024-01-05 13:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-05 14:00:00,-0.29,6.5,12.52338872498639,7.503126233944265,4.017291162943927,4.59793252323729,-0.03328782768739619,0.07758830916210491,-0.033865342335562126,-0.11818918792299915,-0.18715592461367497,4.367121442528038
2024-01-05 15:00:00,-0.12049995399250801,10.359783765132155,17.090597531689706,10.036277791007215,7.469373460309768,7.835966292072996,-0.2,0.16705280289549862,-0.26,0.5348571547315276,-0.35,5.099865465297526
2024-01-05 16:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-05 17:00:00,0.24533455962837625,11.693249414224859,16.150843929909783,9.120634307086284,5.837065289323853,7.587630918806255,0.4,0.15047605526515817,0.41517442478511346,0.38701637268390277,0.3686424874061236,4.984883701748913
2024-01-05 18:00:00,0.22791373064321174,10.89357882969381,15.681193465078337,8.604588335502182,5.289334278011573,7.183370327306662,0.35000228639251996,0.14661041348807846,0.38,0.35494979679189453,0.33157501510569865,4.998136290394768
2024-01-05 19:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-05 20:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-05 21:00:00,1.19,10.4,17.9,4.1,1.3653681572510195,4.1,0.45631415079303694,0.22007111291816794,0.6230885759581414,0.21872163087807006,1.17,-4.27655484627536
2024-01-05 22:00:00,0.5372678355842653,14.610130790459491,16.71342590892849,9.649740610962887,5.607814721190792,8.384401006039113,1.0,0.14145416691641077,1.05,0.3661168679364696,1.014439166780097,4.920248256087007
2024-01-05 23:00:00,-0.03912046260422164,13.2,18.5,5.0,0.15,4.4,0.2630169160554112,-0.04671247762442199,0.31277593293816364,0.7830896581976322,-0.0704828131009907,2.1392607946393696
2024-01-06 00:00:00,0.36590983603234095,10.371557638754394,14.630071596087433,7.391143281979275,3.4852566069019275,6.478847149215127,0.5919811139143404,0.12901758658145057,0.69,0.24450339059076442,0.6413293058184688,4.995836524368258
2024-01-06 01:00:00,0.3066896915151749,11.278941444356962,15.029311402190917,7.078248117790736,0.23,7.848784337415097,0.65,0.04601276603171556,0.7111393820704399,0.18590314275211417,0.6286662960798195,0.6519434542399836
2024-01-06 02:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-06 03:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-06 04:00:00,-0.57,6.2,12.335574066763211,7.45647880631698,3.958630515223547,4.3151795220151286,-0.09989907858264765,0.0711336979010761,-0.11339905540909642,-0.15192297511877517,-0.3527226821138144,4.153902433217553
2024-01-06 05:00:00,0.056193126341816946,7.073612885319241,18.2,3.1,1.9551041002490592,1.1,-0.5,0.15682533942077292,-0.54,0.16941292614829073,-0.63,2.3417116839542444
2024-01-06 06:00:00,0.07212550857430955,7.8,13.737540338328916,5.967591428493,0.1,6.303199474693088,0.12510406095287493,0.051304151142533394,0.17665574915774193,0.11511646678087561,0.09118464540792748,1.145387753243611
2024-01-06 07:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
